video_id,class,label
2167,Zooming In With Full Hand,21
97420,Pulling Hand In,1
65033,Thumb Up,18
12320,Zooming Out With Full Hand,23
109665,Turning Hand Counterclockwise,20
98823,Turning Hand Clockwise,19
137478,Zooming In With Two Fingers,22
31672,Stop Sign,12
139623,Sliding Two Fingers Down,8
67195,Stop Sign,12
16486,Sliding Two Fingers Right,10
11870,Pulling Hand In,1
21588,Thumb Down,17
8589,Sliding Two Fingers Up,11
84589,Zooming Out With Two Fingers,24
110220,Zooming Out With Full Hand,23
116248,Swiping Up,16
72556,Swiping Down,13
124328,Zooming In With Full Hand,21
106925,Pushing Two Fingers Away,4
33135,Shaking Hand,7
88607,Pushing Two Fingers Away,4
139062,Thumb Up,18
73166,Swiping Down,13
69027,Thumb Up,18
113143,Shaking Hand,7
32658,Swiping Right,15
61290,Sliding Two Fingers Up,11
88625,Pushing Two Fingers Away,4
111354,Pushing Hand Away,3
35055,Shaking Hand,7
75228,Sliding Two Fingers Right,10
140823,Thumb Up,18
53144,Pulling Two Fingers In,2
77658,Pushing Two Fingers Away,4
137746,Swiping Up,16
62545,Pushing Hand Away,3
98785,Rolling Hand Backward,5
4136,Swiping Left,14
26406,Pulling Hand In,1
7779,Thumb Down,17
19709,Pulling Hand In,1
140498,Zooming In With Full Hand,21
101788,Swiping Right,15
90629,Shaking Hand,7
97014,Swiping Left,14
98011,Drumming Fingers,0
23942,Thumb Down,17
145354,Thumb Down,17
41483,Pushing Hand Away,3
106565,Swiping Up,16
35334,Stop Sign,12
104758,Sliding Two Fingers Down,8
148059,Thumb Up,18
51755,Zooming In With Full Hand,21
121634,Zooming In With Two Fingers,22
43761,Swiping Up,16
116618,Shaking Hand,7
104484,Pushing Hand Away,3
144058,Sliding Two Fingers Down,8
61511,Zooming Out With Full Hand,23
19015,Swiping Right,15
16827,Pushing Two Fingers Away,4
49495,Sliding Two Fingers Right,10
2183,Swiping Left,14
141120,Swiping Right,15
103510,Swiping Right,15
129017,Stop Sign,12
7355,Rolling Hand Forward,6
73061,Sliding Two Fingers Left,9
41361,Sliding Two Fingers Left,9
125340,Thumb Up,18
94584,Rolling Hand Forward,6
97871,Pushing Hand Away,3
124314,Swiping Up,16
66466,Swiping Up,16
118408,Shaking Hand,7
126252,Pushing Two Fingers Away,4
54220,Swiping Down,13
46924,Drumming Fingers,0
46953,Turning Hand Counterclockwise,20
29862,Thumb Up,18
69444,Shaking Hand,7
137441,Swiping Left,14
121075,Rolling Hand Backward,5
120184,Zooming Out With Two Fingers,24
12059,Swiping Left,14
18800,Swiping Right,15
424,Swiping Right,15
39670,Shaking Hand,7
144007,Rolling Hand Forward,6
146542,Swiping Up,16
17670,Swiping Right,15
90620,Swiping Up,16
16596,Swiping Left,14
117451,Pulling Hand In,1
38840,Pushing Two Fingers Away,4
72679,Pushing Hand Away,3
76550,Stop Sign,12
50965,Sliding Two Fingers Left,9
64895,Pulling Hand In,1
32572,Pushing Hand Away,3
114854,Pulling Two Fingers In,2
98263,Turning Hand Clockwise,19
5460,Stop Sign,12
14133,Thumb Down,17
108748,Sliding Two Fingers Up,11
45302,Zooming Out With Full Hand,23
72046,Thumb Up,18
93414,Sliding Two Fingers Right,10
17250,Turning Hand Clockwise,19
103385,Rolling Hand Forward,6
60364,Zooming Out With Two Fingers,24
135868,Swiping Down,13
34578,Pulling Two Fingers In,2
95789,Pulling Hand In,1
13153,Swiping Down,13
138018,Swiping Down,13
63039,Swiping Down,13
121114,Thumb Up,18
122443,Rolling Hand Forward,6
73111,Pushing Hand Away,3
79330,Zooming In With Full Hand,21
92627,Shaking Hand,7
51827,Thumb Down,17
382,Turning Hand Clockwise,19
70667,Sliding Two Fingers Left,9
23764,Pushing Hand Away,3
46490,Turning Hand Counterclockwise,20
104446,Rolling Hand Forward,6
29511,Rolling Hand Backward,5
18896,Zooming In With Two Fingers,22
44508,Zooming In With Two Fingers,22
42030,Swiping Right,15
95632,Pushing Hand Away,3
89841,Sliding Two Fingers Down,8
121869,Swiping Up,16
114445,Rolling Hand Backward,5
16659,Swiping Up,16
19987,Shaking Hand,7
69672,Turning Hand Clockwise,19
78093,Zooming Out With Full Hand,23
29182,Swiping Right,15
2516,Zooming In With Two Fingers,22
59010,Drumming Fingers,0
128425,Zooming Out With Two Fingers,24
66462,Zooming Out With Full Hand,23
95573,Pulling Two Fingers In,2
30509,Sliding Two Fingers Up,11
47509,Swiping Left,14
34153,Zooming Out With Full Hand,23
120031,Swiping Up,16
43653,Sliding Two Fingers Down,8
6413,Pulling Hand In,1
132478,Shaking Hand,7
68740,Turning Hand Clockwise,19
129437,Turning Hand Counterclockwise,20
1440,Swiping Down,13
131611,Zooming In With Full Hand,21
121788,Sliding Two Fingers Down,8
1103,Zooming Out With Full Hand,23
42104,Swiping Left,14
47085,Turning Hand Clockwise,19
61920,Pulling Two Fingers In,2
23638,Zooming Out With Full Hand,23
9935,Turning Hand Counterclockwise,20
41562,Swiping Up,16
141669,Swiping Right,15
41147,Rolling Hand Forward,6
74398,Pulling Hand In,1
85233,Pulling Hand In,1
141644,Rolling Hand Forward,6
148021,Sliding Two Fingers Right,10
85685,Rolling Hand Forward,6
70676,Sliding Two Fingers Down,8
44443,Swiping Up,16
138901,Stop Sign,12
63656,Swiping Right,15
66487,Zooming In With Full Hand,21
56192,Pulling Hand In,1
110793,Swiping Up,16
14295,Pulling Hand In,1
56262,Stop Sign,12
118307,Swiping Down,13
41720,Rolling Hand Forward,6
67419,Zooming In With Full Hand,21
96079,Thumb Down,17
83082,Swiping Up,16
137852,Turning Hand Clockwise,19
14710,Sliding Two Fingers Down,8
65347,Stop Sign,12
87050,Rolling Hand Backward,5
117348,Stop Sign,12
28507,Turning Hand Clockwise,19
34811,Drumming Fingers,0
67881,Stop Sign,12
10022,Zooming Out With Two Fingers,24
3473,Swiping Right,15
31321,Swiping Up,16
111942,Swiping Left,14
111211,Pulling Hand In,1
76106,Pushing Hand Away,3
124522,Rolling Hand Forward,6
9106,Sliding Two Fingers Left,9
46202,Zooming In With Two Fingers,22
66778,Zooming In With Two Fingers,22
14169,Drumming Fingers,0
140536,Zooming In With Full Hand,21
1871,Rolling Hand Forward,6
98553,Thumb Down,17
31876,Pushing Hand Away,3
43604,Shaking Hand,7
58901,Stop Sign,12
11233,Zooming Out With Full Hand,23
34896,Thumb Up,18
73997,Thumb Up,18
146225,Pushing Two Fingers Away,4
130742,Swiping Up,16
121380,Sliding Two Fingers Left,9
38678,Zooming Out With Two Fingers,24
37811,Sliding Two Fingers Down,8
32287,Shaking Hand,7
20747,Zooming Out With Full Hand,23
105195,Turning Hand Counterclockwise,20
42039,Swiping Up,16
82603,Pushing Two Fingers Away,4
47915,Sliding Two Fingers Down,8
10548,Pushing Hand Away,3
90709,Zooming In With Two Fingers,22
140860,Zooming In With Full Hand,21
30213,Rolling Hand Forward,6
68029,Swiping Up,16
123143,Thumb Up,18
59523,Pulling Two Fingers In,2
55639,Pushing Two Fingers Away,4
138587,Sliding Two Fingers Left,9
14173,Zooming In With Two Fingers,22
34611,Rolling Hand Backward,5
130380,Zooming Out With Two Fingers,24
136954,Swiping Up,16
85792,Pulling Hand In,1
53218,Sliding Two Fingers Right,10
46999,Drumming Fingers,0
51001,Pulling Two Fingers In,2
103192,Sliding Two Fingers Left,9
126688,Shaking Hand,7
22836,Sliding Two Fingers Left,9
68601,Pushing Hand Away,3
105780,Sliding Two Fingers Left,9
51600,Rolling Hand Backward,5
2425,Zooming In With Two Fingers,22
140543,Swiping Down,13
124929,Rolling Hand Backward,5
18839,Rolling Hand Backward,5
147210,Pushing Hand Away,3
45336,Thumb Down,17
12553,Thumb Up,18
101324,Pushing Hand Away,3
87720,Pulling Two Fingers In,2
145576,Thumb Up,18
126037,Stop Sign,12
128519,Swiping Left,14
109099,Swiping Up,16
86296,Zooming Out With Full Hand,23
112238,Swiping Down,13
12802,Zooming Out With Two Fingers,24
38980,Sliding Two Fingers Right,10
139742,Swiping Left,14
102966,Sliding Two Fingers Right,10
110961,Sliding Two Fingers Down,8
147293,Pushing Hand Away,3
31133,Drumming Fingers,0
124505,Pushing Two Fingers Away,4
9120,Swiping Right,15
136085,Shaking Hand,7
130717,Rolling Hand Forward,6
51187,Thumb Down,17
115924,Turning Hand Counterclockwise,20
98929,Sliding Two Fingers Up,11
19508,Stop Sign,12
83393,Zooming Out With Full Hand,23
112375,Swiping Left,14
17970,Swiping Right,15
55684,Sliding Two Fingers Left,9
92650,Rolling Hand Forward,6
130389,Pulling Hand In,1
79902,Zooming Out With Full Hand,23
55926,Stop Sign,12
124495,Zooming Out With Full Hand,23
84808,Pushing Two Fingers Away,4
110695,Zooming In With Full Hand,21
112851,Swiping Up,16
113502,Swiping Up,16
41399,Swiping Up,16
349,Zooming In With Full Hand,21
66269,Pulling Two Fingers In,2
132144,Pulling Hand In,1
81926,Zooming Out With Two Fingers,24
32213,Rolling Hand Forward,6
122022,Rolling Hand Forward,6
127504,Swiping Left,14
6941,Pulling Hand In,1
40000,Turning Hand Clockwise,19
92293,Zooming Out With Full Hand,23
74361,Swiping Down,13
113604,Sliding Two Fingers Left,9
38927,Pulling Two Fingers In,2
112248,Pushing Hand Away,3
71430,Turning Hand Clockwise,19
47837,Sliding Two Fingers Left,9
56206,Zooming In With Two Fingers,22
122294,Turning Hand Counterclockwise,20
65336,Turning Hand Clockwise,19
18676,Rolling Hand Backward,5
72956,Thumb Up,18
64172,Sliding Two Fingers Left,9
74741,Swiping Right,15
18838,Zooming Out With Two Fingers,24
1479,Stop Sign,12
116674,Shaking Hand,7
96770,Pushing Hand Away,3
25249,Sliding Two Fingers Right,10
90761,Pulling Hand In,1
113520,Pulling Two Fingers In,2
23166,Sliding Two Fingers Right,10
69044,Zooming Out With Full Hand,23
95522,Thumb Down,17
60265,Pushing Hand Away,3
45346,Thumb Up,18
40996,Swiping Up,16
100385,Thumb Up,18
30590,Pulling Two Fingers In,2
45228,Pushing Hand Away,3
146130,Swiping Right,15
74931,Turning Hand Clockwise,19
133898,Zooming Out With Two Fingers,24
86183,Pushing Hand Away,3
88792,Sliding Two Fingers Left,9
42122,Zooming Out With Two Fingers,24
88962,Thumb Down,17
71157,Stop Sign,12
111268,Swiping Down,13
53076,Zooming In With Full Hand,21
121458,Swiping Down,13
2695,Zooming Out With Full Hand,23
94463,Swiping Right,15
107751,Zooming In With Full Hand,21
61995,Pushing Hand Away,3
58052,Zooming In With Full Hand,21
59655,Zooming In With Two Fingers,22
131052,Stop Sign,12
135026,Drumming Fingers,0
120128,Swiping Up,16
82233,Sliding Two Fingers Down,8
122218,Rolling Hand Forward,6
76559,Turning Hand Clockwise,19
115248,Pushing Hand Away,3
45099,Thumb Up,18
17579,Turning Hand Clockwise,19
56210,Turning Hand Clockwise,19
10240,Stop Sign,12
77956,Shaking Hand,7
24694,Turning Hand Counterclockwise,20
84960,Stop Sign,12
91971,Rolling Hand Backward,5
46572,Sliding Two Fingers Down,8
53542,Zooming In With Full Hand,21
35849,Sliding Two Fingers Down,8
80018,Pulling Two Fingers In,2
127455,Rolling Hand Backward,5
110403,Swiping Down,13
28234,Turning Hand Counterclockwise,20
4431,Pushing Two Fingers Away,4
126994,Swiping Down,13
105575,Swiping Right,15
24878,Shaking Hand,7
44733,Sliding Two Fingers Up,11
3889,Stop Sign,12
81080,Swiping Left,14
76782,Sliding Two Fingers Left,9
3277,Thumb Up,18
29682,Drumming Fingers,0
18767,Rolling Hand Forward,6
32840,Turning Hand Clockwise,19
33639,Rolling Hand Backward,5
17764,Swiping Down,13
127425,Zooming In With Full Hand,21
106863,Shaking Hand,7
66805,Pushing Hand Away,3
96010,Stop Sign,12
84345,Zooming Out With Full Hand,23
40513,Swiping Up,16
52402,Swiping Down,13
59352,Pushing Hand Away,3
75432,Stop Sign,12
136543,Sliding Two Fingers Down,8
120102,Rolling Hand Backward,5
19863,Swiping Down,13
30753,Shaking Hand,7
127095,Stop Sign,12
64780,Sliding Two Fingers Left,9
74169,Sliding Two Fingers Right,10
96332,Shaking Hand,7
121329,Rolling Hand Backward,5
40698,Pushing Two Fingers Away,4
70965,Turning Hand Clockwise,19
138338,Stop Sign,12
60000,Stop Sign,12
27934,Zooming In With Full Hand,21
103836,Sliding Two Fingers Up,11
93632,Thumb Down,17
30877,Turning Hand Clockwise,19
9621,Rolling Hand Backward,5
78682,Sliding Two Fingers Down,8
141274,Zooming Out With Full Hand,23
109255,Rolling Hand Forward,6
72781,Zooming Out With Two Fingers,24
134366,Sliding Two Fingers Left,9
2230,Thumb Down,17
66652,Rolling Hand Backward,5
116316,Turning Hand Counterclockwise,20
93684,Sliding Two Fingers Down,8
4721,Rolling Hand Backward,5
104051,Pulling Hand In,1
124803,Drumming Fingers,0
134679,Drumming Fingers,0
39615,Pulling Two Fingers In,2
71201,Pulling Two Fingers In,2
115499,Sliding Two Fingers Down,8
87731,Rolling Hand Forward,6
6956,Zooming Out With Two Fingers,24
87320,Swiping Down,13
49076,Zooming In With Two Fingers,22
87737,Turning Hand Counterclockwise,20
119043,Sliding Two Fingers Up,11
32023,Thumb Up,18
36447,Swiping Down,13
39430,Swiping Up,16
60030,Pulling Hand In,1
61313,Pushing Hand Away,3
72808,Rolling Hand Backward,5
99846,Rolling Hand Forward,6
93403,Zooming Out With Two Fingers,24
127195,Swiping Up,16
8430,Stop Sign,12
1361,Thumb Up,18
116802,Sliding Two Fingers Right,10
104070,Drumming Fingers,0
147622,Sliding Two Fingers Left,9
122250,Zooming In With Two Fingers,22
54902,Sliding Two Fingers Right,10
50683,Sliding Two Fingers Right,10
46463,Swiping Up,16
10299,Shaking Hand,7
130462,Thumb Down,17
117493,Swiping Down,13
52709,Swiping Left,14
49106,Pushing Two Fingers Away,4
676,Stop Sign,12
64212,Rolling Hand Forward,6
143232,Swiping Down,13
35774,Pulling Two Fingers In,2
84720,Sliding Two Fingers Down,8
85167,Pulling Hand In,1
116999,Pulling Two Fingers In,2
117613,Zooming Out With Two Fingers,24
79333,Rolling Hand Backward,5
28627,Sliding Two Fingers Down,8
121730,Sliding Two Fingers Up,11
76595,Rolling Hand Forward,6
45547,Pushing Hand Away,3
21776,Drumming Fingers,0
51451,Sliding Two Fingers Up,11
13230,Turning Hand Counterclockwise,20
14757,Swiping Left,14
111656,Thumb Up,18
73492,Pulling Two Fingers In,2
96247,Swiping Right,15
147036,Sliding Two Fingers Left,9
54681,Drumming Fingers,0
47462,Sliding Two Fingers Down,8
11469,Thumb Up,18
25381,Swiping Right,15
35928,Pushing Two Fingers Away,4
7411,Swiping Left,14
131393,Pulling Two Fingers In,2
111841,Sliding Two Fingers Up,11
103132,Zooming In With Full Hand,21
21844,Zooming Out With Full Hand,23
105381,Swiping Down,13
30857,Swiping Up,16
121756,Swiping Down,13
19616,Pushing Hand Away,3
95664,Turning Hand Clockwise,19
34836,Pushing Two Fingers Away,4
75682,Drumming Fingers,0
96611,Swiping Down,13
136077,Pushing Two Fingers Away,4
87871,Turning Hand Clockwise,19
43927,Thumb Up,18
9793,Thumb Down,17
88337,Stop Sign,12
112434,Turning Hand Counterclockwise,20
75944,Drumming Fingers,0
120947,Shaking Hand,7
102869,Zooming In With Full Hand,21
39857,Zooming In With Two Fingers,22
86605,Swiping Down,13
44880,Pulling Two Fingers In,2
26024,Rolling Hand Forward,6
3384,Zooming Out With Full Hand,23
32286,Zooming Out With Full Hand,23
123118,Thumb Down,17
145641,Sliding Two Fingers Down,8
141348,Pulling Two Fingers In,2
99619,Zooming Out With Two Fingers,24
16809,Pushing Two Fingers Away,4
88453,Pulling Two Fingers In,2
1511,Swiping Up,16
70150,Sliding Two Fingers Left,9
37621,Zooming Out With Two Fingers,24
87999,Drumming Fingers,0
38671,Swiping Down,13
79210,Zooming Out With Two Fingers,24
119945,Rolling Hand Forward,6
14050,Shaking Hand,7
98614,Stop Sign,12
31118,Zooming In With Two Fingers,22
98959,Zooming Out With Full Hand,23
138217,Swiping Right,15
81419,Rolling Hand Backward,5
21005,Pushing Hand Away,3
129133,Thumb Down,17
42277,Swiping Right,15
141587,Rolling Hand Forward,6
88199,Zooming In With Full Hand,21
127872,Rolling Hand Forward,6
123937,Pulling Two Fingers In,2
9383,Pulling Two Fingers In,2
19891,Zooming Out With Full Hand,23
96094,Pushing Two Fingers Away,4
11729,Drumming Fingers,0
19953,Pulling Two Fingers In,2
43490,Swiping Left,14
108317,Swiping Left,14
145943,Pushing Two Fingers Away,4
95345,Pushing Two Fingers Away,4
27286,Turning Hand Clockwise,19
77241,Pulling Hand In,1
142097,Pushing Two Fingers Away,4
73139,Zooming In With Full Hand,21
120156,Shaking Hand,7
108115,Thumb Up,18
38475,Swiping Right,15
90101,Sliding Two Fingers Left,9
28998,Zooming Out With Full Hand,23
48654,Swiping Down,13
77562,Drumming Fingers,0
72459,Sliding Two Fingers Up,11
79786,Pulling Hand In,1
78732,Rolling Hand Backward,5
74697,Pushing Hand Away,3
49067,Pulling Hand In,1
67214,Sliding Two Fingers Up,11
25855,Zooming In With Two Fingers,22
36454,Stop Sign,12
63559,Thumb Down,17
114551,Swiping Down,13
135205,Zooming Out With Full Hand,23
34326,Thumb Down,17
22232,Rolling Hand Backward,5
112541,Pushing Two Fingers Away,4
88731,Zooming In With Two Fingers,22
95173,Rolling Hand Forward,6
134511,Rolling Hand Backward,5
61483,Swiping Up,16
77737,Stop Sign,12
139202,Sliding Two Fingers Up,11
91681,Pushing Two Fingers Away,4
107404,Swiping Up,16
146372,Swiping Up,16
2759,Turning Hand Counterclockwise,20
47724,Turning Hand Counterclockwise,20
75587,Sliding Two Fingers Down,8
9525,Zooming Out With Full Hand,23
17082,Swiping Left,14
86878,Pushing Hand Away,3
103908,Rolling Hand Forward,6
8512,Pushing Hand Away,3
62592,Shaking Hand,7
30463,Rolling Hand Forward,6
68783,Zooming In With Two Fingers,22
24680,Pushing Two Fingers Away,4
68776,Thumb Up,18
25587,Thumb Down,17
105334,Pulling Hand In,1
1559,Pushing Two Fingers Away,4
4511,Rolling Hand Forward,6
74036,Rolling Hand Backward,5
101658,Pulling Hand In,1
121475,Zooming Out With Two Fingers,24
102881,Zooming In With Two Fingers,22
31594,Thumb Up,18
110856,Drumming Fingers,0
53754,Turning Hand Counterclockwise,20
73737,Swiping Up,16
114820,Sliding Two Fingers Down,8
52025,Swiping Left,14
76679,Thumb Up,18
83163,Drumming Fingers,0
129709,Sliding Two Fingers Up,11
63417,Pulling Two Fingers In,2
92865,Zooming In With Two Fingers,22
34458,Sliding Two Fingers Down,8
137145,Stop Sign,12
127719,Sliding Two Fingers Left,9
17049,Drumming Fingers,0
70585,Pushing Two Fingers Away,4
128755,Stop Sign,12
64270,Swiping Right,15
133863,Swiping Left,14
70986,Pulling Hand In,1
42084,Turning Hand Counterclockwise,20
40961,Swiping Up,16
64060,Thumb Down,17
8048,Rolling Hand Backward,5
79277,Sliding Two Fingers Left,9
41457,Pulling Hand In,1
85046,Turning Hand Counterclockwise,20
84924,Sliding Two Fingers Up,11
64378,Zooming Out With Two Fingers,24
31233,Sliding Two Fingers Up,11
137369,Drumming Fingers,0
97734,Pulling Hand In,1
121182,Sliding Two Fingers Down,8
35326,Rolling Hand Backward,5
74554,Pushing Hand Away,3
50638,Sliding Two Fingers Up,11
35361,Shaking Hand,7
75175,Sliding Two Fingers Up,11
135520,Swiping Up,16
71888,Pulling Two Fingers In,2
9138,Sliding Two Fingers Right,10
93200,Turning Hand Clockwise,19
86992,Pulling Two Fingers In,2
123833,Sliding Two Fingers Left,9
13989,Pulling Two Fingers In,2
85919,Zooming Out With Two Fingers,24
45816,Rolling Hand Forward,6
135825,Swiping Down,13
25294,Swiping Down,13
139663,Sliding Two Fingers Up,11
103972,Zooming Out With Full Hand,23
29587,Stop Sign,12
4646,Zooming In With Full Hand,21
50042,Pulling Hand In,1
114729,Turning Hand Counterclockwise,20
2438,Swiping Up,16
42065,Pulling Hand In,1
128622,Stop Sign,12
16435,Turning Hand Clockwise,19
80874,Pulling Hand In,1
107186,Zooming Out With Full Hand,23
119459,Sliding Two Fingers Down,8
19756,Rolling Hand Backward,5
51898,Pulling Two Fingers In,2
133978,Zooming Out With Two Fingers,24
87601,Swiping Down,13
56270,Pulling Hand In,1
13429,Thumb Down,17
64319,Zooming Out With Two Fingers,24
6037,Sliding Two Fingers Right,10
71415,Swiping Up,16
139462,Swiping Left,14
60501,Zooming In With Two Fingers,22
51059,Shaking Hand,7
56973,Zooming In With Two Fingers,22
46637,Swiping Up,16
50327,Shaking Hand,7
142850,Rolling Hand Backward,5
89434,Pushing Two Fingers Away,4
79,Pushing Hand Away,3
10517,Zooming In With Two Fingers,22
84351,Sliding Two Fingers Down,8
91597,Sliding Two Fingers Up,11
28532,Zooming Out With Full Hand,23
408,Rolling Hand Backward,5
78621,Sliding Two Fingers Down,8
64886,Rolling Hand Backward,5
79233,Sliding Two Fingers Left,9
16770,Zooming In With Full Hand,21
145125,Zooming In With Full Hand,21
69523,Thumb Up,18
19673,Thumb Up,18
143078,Turning Hand Clockwise,19
28054,Sliding Two Fingers Left,9
121336,Thumb Down,17
110056,Zooming In With Two Fingers,22
105213,Pushing Two Fingers Away,4
30708,Swiping Left,14
106759,Swiping Up,16
4804,Pulling Two Fingers In,2
114141,Sliding Two Fingers Left,9
139700,Swiping Right,15
117325,Swiping Left,14
91676,Swiping Right,15
120050,Pulling Two Fingers In,2
88515,Pulling Hand In,1
12920,Sliding Two Fingers Up,11
120004,Pushing Two Fingers Away,4
76264,Shaking Hand,7
59798,Turning Hand Clockwise,19
8845,Zooming Out With Full Hand,23
130901,Stop Sign,12
29912,Pulling Hand In,1
59875,Rolling Hand Backward,5
24888,Sliding Two Fingers Down,8
123809,Pulling Hand In,1
93967,Rolling Hand Backward,5
54444,Sliding Two Fingers Up,11
46809,Swiping Left,14
26885,Drumming Fingers,0
141500,Drumming Fingers,0
87629,Swiping Left,14
22731,Thumb Down,17
94258,Sliding Two Fingers Down,8
78038,Thumb Down,17
94348,Swiping Up,16
17028,Thumb Up,18
111734,Pulling Two Fingers In,2
7439,Rolling Hand Forward,6
17314,Pulling Hand In,1
118800,Swiping Left,14
58622,Swiping Down,13
58309,Sliding Two Fingers Right,10
119762,Turning Hand Counterclockwise,20
210,Swiping Down,13
95549,Turning Hand Clockwise,19
37443,Pushing Two Fingers Away,4
59595,Zooming In With Two Fingers,22
37074,Sliding Two Fingers Down,8
27177,Shaking Hand,7
35996,Swiping Down,13
65351,Zooming Out With Full Hand,23
55517,Thumb Down,17
101605,Turning Hand Counterclockwise,20
35316,Pulling Two Fingers In,2
17781,Rolling Hand Forward,6
84660,Drumming Fingers,0
102193,Swiping Right,15
73485,Pulling Two Fingers In,2
38657,Zooming In With Two Fingers,22
168,Drumming Fingers,0
39355,Zooming Out With Full Hand,23
15962,Zooming In With Full Hand,21
30491,Sliding Two Fingers Left,9
29232,Turning Hand Clockwise,19
130432,Swiping Down,13
101991,Rolling Hand Backward,5
130811,Swiping Left,14
34243,Sliding Two Fingers Right,10
50168,Drumming Fingers,0
106770,Thumb Up,18
12384,Swiping Right,15
109150,Sliding Two Fingers Left,9
50472,Swiping Up,16
128574,Pushing Two Fingers Away,4
17450,Swiping Left,14
2872,Pushing Two Fingers Away,4
1360,Sliding Two Fingers Up,11
36484,Thumb Down,17
42561,Thumb Down,17
15648,Pulling Hand In,1
60462,Stop Sign,12
87875,Zooming Out With Full Hand,23
36103,Zooming Out With Two Fingers,24
52707,Swiping Left,14
8810,Sliding Two Fingers Left,9
7073,Thumb Down,17
142697,Drumming Fingers,0
61949,Turning Hand Clockwise,19
59765,Pulling Two Fingers In,2
90000,Pushing Two Fingers Away,4
24867,Shaking Hand,7
105759,Zooming In With Two Fingers,22
28665,Pulling Hand In,1
76341,Swiping Left,14
26584,Turning Hand Counterclockwise,20
64894,Swiping Right,15
45787,Stop Sign,12
94487,Swiping Left,14
109245,Pushing Hand Away,3
20117,Thumb Down,17
70974,Thumb Down,17
46664,Thumb Down,17
44069,Sliding Two Fingers Left,9
137322,Sliding Two Fingers Right,10
130226,Rolling Hand Backward,5
80918,Shaking Hand,7
28728,Swiping Left,14
32057,Sliding Two Fingers Down,8
88414,Zooming In With Two Fingers,22
85079,Turning Hand Clockwise,19
51024,Turning Hand Clockwise,19
73404,Shaking Hand,7
10445,Shaking Hand,7
115605,Rolling Hand Forward,6
54961,Swiping Up,16
103061,Swiping Up,16
136619,Swiping Up,16
85747,Stop Sign,12
44808,Swiping Up,16
44168,Zooming Out With Two Fingers,24
122880,Pushing Hand Away,3
73833,Pulling Two Fingers In,2
35523,Sliding Two Fingers Up,11
121481,Thumb Up,18
39173,Pulling Two Fingers In,2
136288,Turning Hand Counterclockwise,20
67772,Zooming In With Full Hand,21
134376,Swiping Down,13
112659,Swiping Up,16
92163,Stop Sign,12
65096,Pushing Two Fingers Away,4
78722,Sliding Two Fingers Up,11
144319,Thumb Down,17
379,Rolling Hand Backward,5
62508,Stop Sign,12
87599,Swiping Down,13
59846,Sliding Two Fingers Up,11
8847,Zooming Out With Two Fingers,24
50284,Swiping Left,14
143385,Pulling Hand In,1
139076,Sliding Two Fingers Down,8
47377,Zooming Out With Full Hand,23
22736,Shaking Hand,7
139083,Turning Hand Counterclockwise,20
24598,Pulling Hand In,1
94605,Swiping Down,13
140440,Sliding Two Fingers Left,9
50690,Pushing Two Fingers Away,4
73113,Turning Hand Clockwise,19
42606,Swiping Up,16
40639,Turning Hand Clockwise,19
38785,Swiping Down,13
89020,Pulling Two Fingers In,2
88007,Pushing Two Fingers Away,4
137511,Rolling Hand Forward,6
71308,Rolling Hand Forward,6
88752,Pulling Two Fingers In,2
44106,Pulling Hand In,1
33034,Zooming In With Two Fingers,22
45114,Shaking Hand,7
84962,Thumb Down,17
138047,Swiping Up,16
122580,Drumming Fingers,0
113812,Zooming Out With Full Hand,23
42772,Sliding Two Fingers Down,8
127436,Rolling Hand Forward,6
62513,Turning Hand Counterclockwise,20
24462,Swiping Up,16
71939,Sliding Two Fingers Down,8
32791,Thumb Up,18
76109,Zooming Out With Full Hand,23
61690,Pulling Two Fingers In,2
71452,Sliding Two Fingers Down,8
130542,Drumming Fingers,0
9427,Pushing Hand Away,3
77993,Zooming Out With Two Fingers,24
32929,Swiping Up,16
70243,Zooming In With Full Hand,21
126694,Swiping Up,16
13057,Pulling Two Fingers In,2
136874,Drumming Fingers,0
107062,Sliding Two Fingers Right,10
86841,Rolling Hand Backward,5
96413,Pulling Hand In,1
101438,Thumb Down,17
9752,Sliding Two Fingers Down,8
129254,Pulling Two Fingers In,2
137186,Stop Sign,12
141512,Swiping Up,16
74458,Thumb Down,17
39122,Rolling Hand Forward,6
71501,Pushing Hand Away,3
91217,Sliding Two Fingers Down,8
127135,Zooming In With Full Hand,21
46391,Pulling Two Fingers In,2
56339,Swiping Left,14
13568,Sliding Two Fingers Up,11
64516,Sliding Two Fingers Down,8
113681,Zooming In With Two Fingers,22
8006,Drumming Fingers,0
95251,Swiping Left,14
93228,Zooming Out With Full Hand,23
12244,Swiping Right,15
100138,Zooming In With Two Fingers,22
28441,Stop Sign,12
143724,Turning Hand Counterclockwise,20
9853,Pulling Hand In,1
137526,Sliding Two Fingers Up,11
10421,Turning Hand Counterclockwise,20
59625,Swiping Up,16
28525,Rolling Hand Backward,5
84894,Stop Sign,12
50576,Swiping Right,15
39742,Zooming Out With Full Hand,23
32182,Rolling Hand Forward,6
5321,Thumb Up,18
47919,Pulling Two Fingers In,2
145940,Stop Sign,12
71152,Drumming Fingers,0
34873,Pushing Hand Away,3
96364,Swiping Right,15
14832,Swiping Right,15
62563,Sliding Two Fingers Left,9
47387,Shaking Hand,7
106482,Shaking Hand,7
72006,Zooming Out With Full Hand,23
